"book_id"	"title"	"author"	"description"	"genres"	"first_publish_year"	"editions"	"num_pages"	"cover_m"	"cover_l"	"average_rating"	"rating_count"	"id_goodreads"	"id_amazon"
"OL73356W"	"Dragonsinger"	"Anne McCaffrey"	"Pursuing her dream to be a Harper of Pern, Menolly studies under the Masterharper learning that more is required than a facility with music and a clever way with words. Sequel to Dragonsong."	"['Pern', 'Fiction in English', 'Pern (Imaginary place)', 'Large type books', 'fiction', 'Protected DAISY', 'Fiction', 'Dragons', 'fantasy', 'Fantasy', 'Harper Hall', 'Juvenile fiction', 'general', 'Accessible book', 'Adventure and adventurers', \"\"Harper's hall (imaginary place)\"\", 'Science fiction', 'Fantasy fiction', 'Pern (imaginary place)']"	"1977"	29	271	"https://covers.openlibrary.org/b/id/437864-M.jpg"	"https://covers.openlibrary.org/b/id/437864-L.jpg"	4.56	18	"28549"	NA
"OL73385W"	"Dragonsong"	"Anne McCaffrey"	"Menolly, a young fisher's daughter, had dreamed all her life of learning the Harper's craft. Her musical talent is not valued in her fishing hold, especially by her parents the holders, as women in general tend to be less valued and have fewer choices than men in Pernese society. When her father denies her what she regards to be her destiny, she flees Half Circle Hold just as Pern is struck by the deadly danger of Threadfall, a deathly rain that falls from the sky. Menolly takes shelter in a cave by the sea and there, she makes a miraculous discovery that will change her life."	"['Pern', 'Fiction in English', 'Pern (Imaginary place)', 'Romans', 'Science-fiction', 'Large type books', 'fiction', 'Fiction', 'Dragons', 'Women heroes', 'fantasy', 'Singers', 'musician', 'Fantasy', 'Harpists', 'Harper Hall', 'Juvenile fiction', 'Runaway children', 'general', 'Music', \"\"Children's fiction\"\", 'Merveilleux', 'Adventure', 'Fantastic fiction', 'Adventure and adventurers', \"\"Harper's hall (imaginary place)\"\", 'Science fiction', 'Fantasy fiction', 'Pern (imaginary place)', 'Fairy tales', 'Fire lizard']"	"1976"	37	202	"https://covers.openlibrary.org/b/id/8769648-M.jpg"	"https://covers.openlibrary.org/b/id/8769648-L.jpg"	4.56	25	"28550"	"2226032266"
"OL453799W"	"Monstrous Regiment"	"Terry Pratchett"	"In the twenty-eighth Discworld novel the Discworld goes to war.It began as a sudden strange fancy... Polly Perks had to become a boy in a hurry. Cutting off her hair and wearing trousers was easy. Learning to fart and belch in public and walk like an ape took more time... And now she's enlisted in the army, and searching for her lost brother.But there's a war on. There's always a war on. And Polly and her fellow recruits are suddenly in the thick of it, without any training, and the enemy is hunting them.All they have on their side is the most artful sergeant in the army and a vampire with a lust for coffee. Well... They have the Secret. And as they take the war to the heart of the enemy, they have to use all the resources of... the Monstrous Regiment."	"['Fantasy', 'Women soldiers', 'English literature', 'Fiction', 'general', 'T¿umaczenia polskie', 'war & military', 'Powies c  fantastyczna angielska', 'Discworld (imaginary place)', 'Discworld (Imaginary place)', 'humorous', 'fantasy', 'fiction', 'War']"	"2003"	37	408	"https://covers.openlibrary.org/b/id/6423308-M.jpg"	"https://covers.openlibrary.org/b/id/6423308-L.jpg"	4.45	11	"64498"	NA
"OL453660W"	"Wyrd Sisters"	"Terry Pratchett"	"Granny Weatherwax, Nanny Ogg, and Maigrat have fairy godmother-dom thrust upon them."	"['Translations from English', 'Romans', 'Literature and fiction', 'satire', 'Sorcières', 'nouvelles', 'MacBeth', 'fiction', 'Witchcraft', 'Fiction', 'Occult fiction', 'Discworld (Imaginary place)', 'fantasy', 'Turkish Fantasy fiction', 'Fantasy', 'Witches', 'Disque-monde (Lieu imaginaire)', 'Drama', 'English Fantasy fiction', 'general', 'Discworld (imaginary place)', 'humorous', 'humor', 'Occultism', 'kingdom', 'Granny weatherwax (fictitious character)', 'Translations into Turkish', 'Wizards', 'Fantasy fiction', 'science fiction', 'English literature']"	"1988"	47	324	"https://covers.openlibrary.org/b/id/366412-M.jpg"	"https://covers.openlibrary.org/b/id/366412-L.jpg"	4.03	58	"513473"	"3492280668"
"OL2707221W"	"Mad Ship"	"Robin Hobb"	"In the second breathtaking volume of Robin Hobb's Liveship Traders trilogy, a new tide of glory and terror sweeps forward the story of the Vestrit clan, their liveship Vivacia, and all who strive to possess her.As the ancient tradition of Bingtown's Old Traders slowly erodes under the cold new order of a corrupt ruler, the Vestrits anxiously await the return of their liveship--a rare magic ship carved from sentient wizardwood, which bonds the ships mystically with those who sail them. And Althea Vestrit waits even more avidly, living only to reclaim the ship as her lost inheritance and captain her on the high seas. But the Vivacia has been seized by the ruthless pirate captain Kennit, who holds Althea's nephew and his father hostage. Althea and her onetime sea mate Brashen resolve to liberate the liveship--but their plan may prove more dangerous than leaving the Vivacia in Kennit's ambitious grasp....From the Paperback edition."	"['Magic', 'Fantasy', 'Fiction', 'Quests (Expeditions)', 'general', 'Pirates', 'fantasy', 'epic', 'Sailing ships']"	"1999"	11	769	"https://covers.openlibrary.org/b/id/368046-M.jpg"	"https://covers.openlibrary.org/b/id/368046-L.jpg"	3.8	15	"45101"	NA
"OL17363125W"	"The Fifth Season"	"N. K. Jemisin"	"**A SEASON OF ENDINGS HAS BEGUN.**  IT STARTS WITH THE GREAT RED RIFT across the heart of the world's sole continent, spewing ash that blots out the sun.  IT STARTS WITH DEATH, with a murdered son and a missing daughter.  IT STARTS WITH BETRAYAL and long-dormant wounds rising up to fester.  This is the Stillness, a land familiar with catastrophe, where the power of the earth is wielded as a weapon. And where there is no mercy.  This description comes from the publisher."	"['General', 'Romans', 'LGBTQ novels', 'Kidnapping', \"\"Enlèvement d'enfant par les parents\"\", 'nouvelles', 'fiction', 'Fantastischer Roman', 'Fiction', 'Amerikanisches Englisch', 'Mothers and daughters', 'fantasy', 'End of the world', 'epic', 'award:hugo_award=novel', 'LGBTQ science fiction & fantasy', 'Parental kidnapping', 'Fantasy', 'Earthquake zones', 'New York Times reviewed', 'Familles', 'dystopian', 'general', 'Families', 'Fin du monde', 'award:hugo_award=2016', 'Zones sismiques', 'Hugo Award Winner', 'Mères et filles']"	"2015"	14	505	"https://covers.openlibrary.org/b/id/8133598-M.jpg"	"https://covers.openlibrary.org/b/id/8133598-L.jpg"	4.47	15	"57514019"	"0356508196"
"OL461898W"	"The Lunatic Cafe (Anita Blake)"	"Laurell K. Hamilton"	"Anita Blake has fallen for the leader of a local pack of werewolves. She's survived a lot, but this love affair may kill her yet."	"['Werewolves in fiction', 'Vampires', 'women sleuths', 'Horror tales', 'Fiction', 'Werewolves', 'horror', 'Vampires in fiction', 'mystery & detective', 'Fantasy fiction', 'anita (fictitious character)', 'fiction', 'Anita Blake (Fictitious character)', 'Blake']"	"1996"	18	369	"https://covers.openlibrary.org/b/id/2416217-M.jpg"	"https://covers.openlibrary.org/b/id/2416217-L.jpg"	3.36	11	"30273"	NA
"OL492658W"	"The Lightning Thief"	"Rick Riordan"	"Twelve-year-old Percy Jackson is on the most dangerous quest of his life.  With the help of a satyr and a daughter of Athena, Percy must journey across the United States to catch a thief who has stolen the original weapon of mass destruction—Zeus’ master bolt.  Along the way, he must face a host of mythological enemies determined to stop him.  Most of all, he must come to terms with a father he has never known, and an Oracle that has warned him of betrayal by a friend."	"['Hades (Greek deity)', 'Fantasy & Magic', \"\"Children's Books -- Literature -- Action & Adventure\"\", 'Mitología griega', 'Myths', 'mirror', \"\"Children's Books -- Literature -- Popular Culture\"\", 'juvenile', 'Romans', 'Graphic novels', 'Literature and fiction', 'Comic books', 'Large type books', 'horror', 'Pères et fils', \"\"Children's books\"\", 'nouvelles', 'etc. pour la jeunesse', 'Identity', 'fiction', 'Cartoons and comics', 'Colonies de vacances', '& Magic', 'Fathers and sons', 'Mythology', 'Amistad', 'Amitié', 'Juvenile fiction..', 'Fables', 'Young Adult Fiction', 'Gods and goddesses', 'Literature & Fiction -- World Literature -- Mythology', 'Spanish language', 'Greek', 'Fiction', 'Identity (Philosophical concept)', 'Mystery & Horror -- Science Fiction', 'Action & Adventure', 'Father-son relationship', \"\"Children's Books -- Literature -- Fairy Tales\"\", 'Mythologie grecque', 'Dieux grecs', 'fantasy', 'Camps', 'Spanish language materials', 'Fantasy', 'Greek Gods', 'New York Times reviewed', 'Libros ilustrados para niños', 'Juvenile fiction', 'Friendship', 'Novela juvenil', 'nyt:series_books=2007-07-21', 'Poseidon (Greek deity)', \"\"Children's fiction\"\", 'Gods', 'Padres e hijos', 'Adaptations', 'Folk Tales & Myths -- Greek & Roman', 'Ficción juvenil', 'Materiales en espñaol', 'Greek Mythology', 'Zeus (Greek deity)', 'Legends', 'New York Times bestseller', 'Voyages and travels', 'Dioses griegos', 'Quakers', 'Science fiction', 'pdf.yt', 'Fantasy fiction', 'strips', \"\"Children's Books -- Literature -- Science Fiction\"\", 'Campamentos', 'Child and youth fiction']"	"2005"	76	377	"https://covers.openlibrary.org/b/id/7239831-M.jpg"	"https://covers.openlibrary.org/b/id/7239831-L.jpg"	4.35	281	"113264"	"140566438X"
"OL453662W"	"Hogfather"	"Terry Pratchett"	"Who would want to harm Discworld's most beloved icon? Very few things are held sacred in this twisted, corrupt, heartless -- and oddly familiar -- universe, but the Hogfather is one of them. Yet here it is, Hogswatchnight, that most joyous and acquisitive of times, and the jolly old, red-suited gift-giver has vanished without a trace. And there's something shady going on involving an uncommonly psychotic member of the Assassins' Guild and certain representatives of Ankh-Morpork's rather extensive criminal element. Suddenly Discworld's entire myth system is unraveling at an alarming rate. Drastic measures must be taken, which is why Death himself is taking up the reins of the fat man's vacated sleigh . . . which, in turn, has Death's level-headed granddaughter, Susan, racing to unravel the nasty, humbuggian mess before the holiday season goes straight to hell and takes everyone along with it."	"['screenplays', 'Hogfather', 'Literature and fiction', 'satire', 'Discworld (Lugar imaginario)', 'pratchett', 'fiction', 'Motion picture plays', 'Fiction', 'discworld', 'Discworld (Imaginary place)', 'mythology', 'Scénarios de cinéma', 'fantasy', 'Fantasy', 'Death (fictitious character : pratchett)', 'general', 'Discworld (imaginary place)', 'humorous', 'humor', 'Hogfather. (Motion picture)', 'Magos', 'Wizards', 'Ficción']"	"1996"	39	383	"https://covers.openlibrary.org/b/id/988165-M.jpg"	"https://covers.openlibrary.org/b/id/988165-L.jpg"	4.11	44	"47996"	"B00I60SVGG"
"OL492647W"	"The Titan's Curse"	"Rick Riordan"	"When Percy Jackson gets an urgent distress call from his friend Grover, he immediately prepares for battle.  He knows he will need his powerful demigod allies at his side, his trusty bronze sword Riptide, and…a ride from his mom.  The demigods rush to the rescue to find that Grover has made an important discovery: two powerful half-bloods whose parentage is unknown.  But that’s not all that awaits them.  The titan lord Kronos has devised his most treacherous plot yet, and the young heroes have just fallen prey.  They’re not the only ones in danger.  An ancient monster has arisen—one rumored to be so powerful it could destroy Olympus—and Artemis, the only goddess who might know how to track it, is missing.  Now Percy and his friends, along with the Hunters of Artemis, have only a week to find the kidnapped goddess and solve the mystery of the monster she was hunting.  Along the way, they must face their most dangerous challenge yet: the chilling prophecy of the titan’s curse."	"['Monsters', 'Mitología griega', 'Fictitious Character', 'Myths', 'Animales fabulosos', 'Large type books', 'Mythical Animals', 'Percy Jackson', 'Animals', 'Monstruos', 'Monsters in fiction', 'fiction', 'Cartoons and comics', 'Artemis (Greek deity)', 'Fables', 'Young Adult Fiction', 'Artemis (Greek deity.)', 'Fiction', 'Mythical animals in fiction', 'Titans (Mythology)', 'Fantasy', 'Greek Gods', 'Investigation', 'Juvenile fiction', 'OverDrive', 'nyt:series_books=2007-07-21', 'Greek mythology in fiction', 'Missing persons', 'Gods', 'Ficción juvenil', \"\"Children's Fiction\"\", 'Greek Mythology', 'Legends', 'New York Times bestseller', 'Fantasy fiction', 'Titans (Mythology.)', 'Mount Olympus', 'mythical', \"\"Children's stories\"\"]"	"2007"	47	304	"https://covers.openlibrary.org/b/id/2815296-M.jpg"	"https://covers.openlibrary.org/b/id/2815296-L.jpg"	4.44	119	"1541433"	"B008HAYOV6"
"OL15183119W"	"The Red Pyramid"	"Rick Riordan"	"Since their mother’s death, Carter and Sadie have become near strangers.  While Sadie has lived with her grandparents in London, her brother has traveled the world with their father, the brilliant Egyptologist, Dr. Julius Kane.  One night, Dr. Kane brings the siblings together for a “research experiment” at the British Museum, where he hopes to set things right for his family.  Instead, he unleashes the Egyptian god Set, who banishes him to oblivion and forces the children to flee for their lives.  Soon, Sadie and Carter discover that the gods of Egypt are waking, and the worst of them—Set—has his sights on the Kanes.  To stop him, the siblings embark on a dangerous journey across the globe—a quest that brings them ever closer to the truth about their family, and their links to a secret order that has existed since the time of the pharaohs."	"['Secret societies', 'Seth (Egyptian deity)', 'Fantasy & Magic', 'Sociétés secrètes', 'Hermanos', 'Myths', 'Juvenile', 'Hemliga sällskap', 'Romans', 'American', 'Large type books', 'Viajes', 'Reading Level-Grade 8', 'nouvelles', 'etc. pour la jeunesse', 'nyt:paperback-books=2011-09-04', 'fiction', 'Förbannelser', 'Magic', 'Reading Level-Grade 7', 'Fables', 'Fiction', 'Action & Adventure', 'Other', 'Secrecy', 'Reading Level-Grade 5', 'Orphans', 'Spanish language materials', 'Egyptian Mythology', 'Egyptologists', 'Gudar', 'Juvenile fiction', 'Syskon', 'Adventure fiction', 'Frères et sœurs', 'Encubrimiento', 'Magia', 'Secrets', 'Magi', \"\"Children's fiction\"\", 'Gods', 'nyt:chapter-books=2010-05-23', 'Övernaturligt', 'Hieroglyfer', 'Siblings', 'Secrets de famille', 'Ficción juvenil', 'Reading Level-Grade 6', 'Adventure and adventurers', 'Kane Chronicles #1', 'Brothers and sisters', 'New York Times bestseller', 'Voyages and travels', 'Legends', \"\"Children's fantasy fiction\"\", 'Family secrets', 'Fantasy fiction', 'Reading Level-Grade 4', 'Egyptisk mytologi', \"\"Children's stories\"\", 'Voyages']"	"2010"	40	544	"https://covers.openlibrary.org/b/id/11272966-M.jpg"	"https://covers.openlibrary.org/b/id/11272966-L.jpg"	4.2	40	"7090447"	NA
